# SLAM - pose_x pose_y orientation time
16.6647353331 3.00268922219 -179.396394612 1504013462.73
16.6648755694 3.00266221531 -179.367030111 1504013462.76
16.664728323 3.00069826122 -179.386834518 1504013462.85
16.6640933079 3.00197290871 -179.492271789 1504013462.96
16.6645754662 3.00249989032 -179.395092897 1504013463.05
16.6646019901 3.00194257284 -179.476485308 1504013463.66
16.6642 3.00208926879 -179.484531919 1504013463.75
16.6652856138 3.00193708759 -179.466559449 1504013463.87
16.6642 3.00218145295 -179.484979734 1504013464.95
16.6633604007 3.00163305093 -179.419651337 1504013465.28
16.6636459436 3.00286192777 -179.439810827 1504013465.49
16.6642 3.00201214308 -179.488950897 1504013466.1
16.6652118284 3.00220197141 -179.465034032 1504013466.58
16.664030089 3.00180872404 -179.45610226 1504013467.37
16.6653508215 3.00197152826 -179.469788493 1504013467.47
16.6637 3.00232778069 -179.456648464 1504013467.63
16.6633165967 3.00157282043 -179.414318046 1504013467.69
16.6650590824 3.00217768132 -179.464810183 1504013467.78
16.6638403862 3.0028112036 -179.434482646 1504013467.89
16.6628152427 3.00096012662 -179.369050515 1504013468.02
16.6650410519 3.00232703365 -179.396797346 1504013468.15
16.6626 3.0007 -179.363044961 1504013468.32
16.6642 3.00209453952 -179.484229929 1504013468.55
16.6650710043 3.00233974083 -179.406539921 1504013468.75
16.6629 3.00260284949 -179.478078645 1504013468.85
16.6630993379 3.00210728313 -179.460809076 1504013469.16
16.6648372713 3.00249068219 -179.391176076 1504013469.35
16.6637982853 3.00145740452 -179.418899977 1504013469.61
16.6639855429 3.00190378784 -179.465180185 1504013469.77
16.6638151685 3.00114036069 -179.391860939 1504013469.83
16.6655333771 3.00233786884 -179.385558057 1504013470.24
16.6635 3.00204010124 -179.465579516 1504013470.35
16.6653618996 3.00216031659 -179.417163729 1504013470.51
16.6634283957 3.00244443897 -179.450317829 1504013470.61
16.6634322851 3.00250943378 -179.451209228 1504013471.51
16.6641907508 3.0016425983 -179.434155098 1504013471.65
16.6637442293 3.00082500093 -179.447666512 1504013471.9
16.6633 3.00175263761 -179.456626009 1504013472.74
16.664646278 3.00183624599 -179.478688138 1504013473.25
16.6642 3.00196755113 -179.485776249 1504013473.33
16.663553141 3.00232173135 -179.455989032 1504013473.93
16.6634070074 3.00254394092 -179.445415995 1504013474.2
16.6644626778 3.00145733977 -179.421579862 1504013474.64
16.6637 3.0022846672 -179.457471871 1504013474.83
16.6627898669 3.00092356705 -179.375181172 1504013475.21
16.6579 2.99974335485 -179.37381306 1504013475.72
16.661974562 3.001396366 -179.407450808 1504013475.93
16.6646136931 3.0018 -179.476095344 1504013476.48
16.664303878 3.00201336239 -179.41096377 1504013476.56
16.662996205 3.00131978191 -179.436185996 1504013476.67
16.6629880682 3.00085779548 -179.389405076 1504013476.79
16.6651 3.00177100633 -179.46919193 1504013478.12
16.6642 3.0019193574 -179.466173784 1504013478.45
16.6629294693 3.00086606965 -179.379454412 1504013478.53
16.6610869304 3.0012233663 -179.381374618 1504013478.62
16.6605598379 2.9998191357 -179.367055341 1504013478.74
16.6620604257 3.00091371316 -179.496685732 1504013478.86
16.6621 3.0012918458 -179.44690841 1504013479.05
16.6637173669 3.0016 -179.483419542 1504013479.29
16.6637 3.00174429246 -179.479783391 1504013479.34
16.6634191476 3.00131853882 -179.43451014 1504013479.38
16.6634967959 3.00191922457 -179.460448011 1504013479.65
16.6641264045 3.00234157281 -179.424673879 1504013479.9
16.6637398399 3.00236096056 -179.456387574 1504013480.82
16.6606 3.0002 -179.354678134 1504013482.15
16.6629597117 3.00151095094 -179.467308439 1504013482.23
16.6634 3.0017 -179.481431177 1504013482.32
16.6631139909 3.00131865449 -179.4339541 1504013482.67
16.6655163727 3.00212090684 -179.39348499 1504013483.15
16.6657485772 3.00202571139 -179.346733274 1504013483.78
16.6649075312 3.00008087279 -179.414946377 1504013483.88
16.6623 3.00166190053 -179.440058572 1504013484.41
16.6628706779 3.00183457674 -179.454278626 1504013484.74
16.6628711919 3.00156038884 -179.457491264 1504013484.76
16.6626139426 3.00078780787 -179.387153323 1504013484.83
16.659819517 2.99966732381 -179.365832413 1504013485.4
16.663852258 3.0019743226 -179.459838043 1504013486.15
16.6600499364 3.00083572337 -179.371783123 1504013486.47
16.6630018538 3.00168597911 -179.406703897 1504013486.73
16.6616519668 3.00070664823 -179.383635171 1504013486.93
16.6626602793 3.00191776569 -179.44616586 1504013487.13
16.6646893545 3.0020621291 -179.394523645 1504013487.34
16.6625151996 3.0006 -179.353878519 1504013488.76
16.6646210054 3.00198789946 -179.486180095 1504013489.19
16.6638395291 3.00097341118 -179.376120059 1504013489.31
16.6643037439 3.00257406401 -179.435108397 1504013489.48
16.6638948726 3.00194101913 -179.471282799 1504013489.55
16.6630222107 3.00062221069 -179.354681931 1504013489.66
16.664719373 3.00196451411 -179.481513876 1504013489.77
16.6641428233 3.00151423498 -179.450966906 1504013489.88
16.6665179303 3.00139986167 -179.445880534 1504013490.33
