# SLAM - pose_x pose_y orientation time
0 17.5865009725 2.8195 3.0832990275254613 1504014239.3
1 17.2698177711 2.87933506048 3.1164384053319276 1504014283.25
2 17.2245966597 2.87966917655 3.1169010572100464 1504014283.68
3 17.0681638095 2.92560628435 -3.133231025018345 1504014284.96
4 16.9560655924 2.94054653559 -3.1307296575839896 1504014286.07
5 16.8420106538 2.90358567537 3.138862276809349 1504014287.23
6 16.7486485849 2.92039887873 3.138698481970012 1504014288.54
7 16.6477162609 2.95358421271 -3.1255493956428424 1504014289.76
8 16.5409074638 2.98263558563 -3.111984703904552 1504014290.93
9 16.3650056372 2.94408837493 3.138200877534881 1504014292.25
10 16.2955194535 2.99667024542 -3.1168422681852936 1504014293.36
11 16.1508309319 2.98946701324 -3.0950065727530616 1504014294.54
12 16.0351003812 2.98818419399 -3.0918753580017366 1504014295.75
13 15.9032674587 2.96373040636 -3.1204529106228014 1504014297.05
14 15.79858523 2.96010927083 -3.1215104904570397 1504014298.14
15 15.7111124537 2.98250192099 -3.1175247963284196 1504014299.48
16 15.6119018115 2.9791482478 -3.116594965502262 1504014300.46
17 15.4761169679 2.98304932213 -3.1207287723029165 1504014301.75
18 15.4288861829 2.97377415894 -3.120427932465384 1504014302.9
19 15.2258481112 3.0051917466 -3.1120930678198837 1504014304.21
20 15.1752311143 3.01189268261 -3.110591029943248 1504014305.32
21 15.018669248 3.00877313134 -3.1183788979117457 1504014306.5
22 14.8673029088 3.01194080328 -3.123761214700534 1504014307.75
23 14.8081855385 3.00853763219 -3.1165333819959375 1504014308.94
24 14.6910660107 3.00426998788 -3.1287468536852474 1504014310.03
25 14.4093695672 3.01826371525 -3.1258472040005434 1504014313.03
26 14.3798426312 3.01771120571 -3.128877866651016 1504014313.33
27 14.250978519 2.99898333754 3.123210764959418 1504014314.53
28 14.1184950358 3.00709422101 3.122566808575308 1504014315.73
29 14.057052232 2.98932639768 3.098847137378764 1504014316.94
30 13.9101739695 3.01356295679 3.094501501223432 1504014318.24
31 13.7710476047 2.96804098068 3.0489698065476603 1504014319.44
32 13.6523807345 2.96383118985 3.023473414764275 1504014320.78
33 13.5909549772 2.95099215666 2.9973195063484233 1504014321.85
34 13.4634035199 2.97918327575 3.00074330453508 1504014322.94
35 13.2861943175 2.93344075219 2.9714821993324323 1504014324.32
36 13.2345718424 3.02039061377 2.9780371597185504 1504014325.44
37 13.088878486 3.01717480868 2.930121426407458 1504014326.62
38 13.0238458349 3.05722787643 2.9256545340259423 1504014327.92
39 12.9700928918 3.00780793308 2.868730692693872 1504014329.01
40 12.8141790751 3.08617400182 2.851698336396543 1504014330.35
41 12.7554112982 3.11110385965 2.8369584769134 1504014331.45
42 12.604504939 3.08306540694 2.7645197138793383 1504014332.69
43 12.5559587127 3.05198053656 2.7337672609766304 1504014333.85
44 12.4694206398 3.11052833559 2.714644386895655 1504014334.73
45 12.3467920781 3.17221815356 2.675058241855389 1504014336.25
46 12.1925740128 3.17124333632 2.6278536358968916 1504014337.45
47 12.1303028328 3.13926865567 2.5978743013525762 1504014338.65
48 12.036652014 3.21283854231 2.547835906825709 1504014339.86
49 11.9086491411 3.20127918347 2.5025890586105093 1504014341.16
50 11.6925852729 3.32929174115 2.4257578422031147 1504014344.65
51 11.6181992753 3.34243371698 2.4068970278432498 1504014345.26
52 11.5461589669 3.40166518742 2.3848615036435707 1504014346.24
53 11.4682363162 3.45247606844 2.3502128479856665 1504014347.42
54 11.3660276335 3.55533440419 2.3401129047975666 1504014348.73
55 11.2688991165 3.65182966519 2.3170712950277137 1504014349.99
56 11.1992382687 3.68074811645 2.287744033032503 1504014351.16
57 11.1079046991 3.74474588805 2.2685295982110225 1504014352.33
58 11.0325236947 3.87112313136 2.2503883940275164 1504014353.7
59 10.9752267625 3.92330954161 2.2500251090495142 1504014354.72
60 10.8847042917 4.02143154297 2.2155982682461772 1504014355.91
