# SLAM - pose_x pose_y orientation time
0 16.4230628239 2.99347953896 -3.136005480071595 1504013512.03
1 16.2274652926 2.99958780179 3.1366319978937645 1504013513.92
2 15.7723306749 3.03341124868 3.124646621451801 1504013518.35
3 15.5625792093 3.03671762924 3.1185598666687477 1504013520.42
4 15.3289096655 3.04274590894 3.110682414318232 1504013522.78
5 15.0934360791 3.05227701611 3.1030809390315475 1504013525.16
6 14.846355593 3.06426366075 3.0952290684954766 1504013527.69
7 14.5995848451 3.11656603467 3.0939868735798157 1504013530.19
8 14.1811960531 3.13850100229 3.071360066474346 1504013534.38
9 13.7362595897 3.17655514693 3.032345073433025 1504013538.91
10 13.5160484166 3.25496455816 3.010425533901963 1504013541.26
11 13.0878413592 3.32338820072 2.960461556636476 1504013545.59
12 12.6502052885 3.51244269825 2.8820909406127475 1504013550.41
13 12.0024704515 3.74855639382 2.7214197521895573 1504013557.85
14 11.6787759846 4.09998624638 2.6158899459388296 1504013562.52
15 11.4911262157 4.21706310376 2.5549688254887095 1504013564.97
16 11.3103191254 4.34631647528 2.4943835921521527 1504013567.41
17 11.1489203954 4.47766428585 2.4412020987176453 1504013569.66
18 11.0932116079 4.82216226414 2.382959054633777 1504013572.11
19 10.9259499374 4.98573249116 2.3275126481794484 1504013574.63
20 10.7773327621 5.15541331691 2.270462343937516 1504013577.12
21 10.6469727685 5.3218028032 2.2182678555403874 1504013579.42
22 10.4975952375 5.83672195916 2.1304897885912912 1504013584.23
23 10.3787423725 6.04010208895 2.083731059575513 1504013586.74
24 10.2704913941 6.2416617047 2.0375670907373533 1504013589.14
25 10.1714763885 6.44719659844 1.9972478099171573 1504013591.48
26 10.0845493465 6.63860968563 1.9658173238969991 1504013593.68
27 10.1812882316 6.97564987609 1.9342553257120003 1504013595.95
28 10.1112252201 7.16681593376 1.9088336455746802 1504013597.96
29 9.97588549364 7.60949719003 1.859419438715804 1504013602.69
30 9.91285432914 7.84630962111 1.8428708308417545 1504013605.19
31 9.98161942903 8.1331515964 1.8307517017034303 1504013607.7
32 9.86773827491 8.56126238615 1.8161734693083327 1504013612.08
33 9.80519471276 8.8050332392 1.827044084060293 1504013614.6
34 9.7784842303 9.24765949788 1.8634567665079353 1504013619.26
35 9.64073585982 9.67519214997 1.9122123870394994 1504013623.71
36 9.55870095898 9.8918079405 1.9404342078217929 1504013626.12
37 9.46132046355 10.1125823744 1.972027033896996 1504013628.59
38 9.34740983625 10.3223871915 2.0069708739147907 1504013630.93
39 9.25323189901 10.510102138 2.0461418119153385 1504013633.14
40 9.13394976982 10.7218156731 2.0913210450106656 1504013635.63
41 8.80188332576 11.0743005221 2.1758789937317187 1504013640.54
42 8.52259748517 11.4461583105 2.2548157525547197 1504013645.39
43 8.36827513028 11.6284331381 2.2899429815950443 1504013647.84
44 8.09143620643 11.7410870903 2.3179948005712223 1504013650.26
45 7.94211314335 11.8999920616 2.343640463977626 1504013652.51
46 7.80795938931 12.0359650276 2.3649687670810153 1504013654.42
47 7.64763700362 12.1899728658 2.3891395523424985 1504013656.62
48 7.26230691581 12.4582347925 2.433285036032488 1504013661.12
49 7.08861820686 12.6043230971 2.456809105125435 1504013663.42
50 6.89843556318 12.7511037135 2.4868944822448156 1504013665.83
51 6.50855191404 13.0205256901 2.5574070593723777 1504013670.81
52 6.27466082511 13.0851518254 2.601000574081951 1504013673.11
53 6.03651872973 13.2159324798 2.6674963489431707 1504013676.0
54 5.69238534513 13.369412175 2.7715592377924025 1504013680.21
55 5.47152781708 13.4457791534 2.8414174975458297 1504013682.78
56 5.20012452962 13.3993579324 2.9090198009949977 1504013685.42
57 4.55899025294 13.4929241043 3.0830622045497504 1504013692.55


# GT - pose_x pose_y orientation time
0 16.4211 2.9938 -3.13589 1504013512.0543714
1 16.227 2.9997 3.1365 1504013513.9191754
2 15.7914 2.9978 3.1251 1504013518.3536124
3 15.5844 3.0011 3.1194 1504013520.3990695
4 15.3472 3.007 3.1112 1504013522.7941778
5 15.1153 3.0163 3.1037 1504013525.1355786
6 14.8653 3.0286 3.0943 1504013527.713892
7 14.6147 3.0414 3.0921 1504013530.1739514
8 14.1956 3.0642 3.0694 1504013534.3744698
9 13.748 3.1034 3.0301 1504013538.9324234
10 13.5184 3.1351 3.0094 1504013541.278213
11 13.092 3.2049 2.9589 1504013545.5963855
12 12.6456 3.3004 2.8837 1504013550.3967683
13 11.9971 3.5354 2.7229 1504013557.8343217
14 11.621 3.7277 2.6136 1504013562.5116987
15 11.4326 3.8459 2.5523 1504013564.9751353
16 11.2506 3.977 2.4913 1504013567.43384
17 11.0922 4.1064 2.439 1504013569.6536894
18 10.9207 4.2607 2.3803 1504013572.112421
19 10.7536 4.4252 2.3251 1504013574.63774
20 10.6072 4.593 2.2686 1504013577.0905747
21 10.4748 4.7628 2.2151 1504013579.43764
22 10.2325 5.1333 2.1212 1504013584.237863
23 10.1154 5.338 2.0745 1504013586.7514696
24 10.009 5.5406 2.0283 1504013589.1541395
25 9.912 5.7469 1.988 1504013591.4904187
26 9.8261 5.9405 1.9567 1504013593.7132468
27 9.7413 6.1447 1.9268 1504013595.931614
28 9.6716 6.3394 1.9008 1504013597.9712138
29 9.5396 6.7837 1.8515 1504013602.714429
30 9.4794 7.0178 1.8354 1504013605.173217
31 9.4159 7.2563 1.8217 1504013607.692381
32 9.3059 7.6851 1.8071 1504013612.0731223
33 9.2455 7.93 1.818 1504013614.5950475
34 9.1292 8.3708 1.8543 1504013619.2759013
35 8.9958 8.7982 1.903 1504013623.7129517
